Source,Target,Type,FileType,Line
synthetic/send_synthetic_otel.py,opentelemetry._logs.severity,from-import,python,10
synthetic/send_synthetic_otel_simple.py,opentelemetry,from-import,python,2
synthetic/send_synthetic_otel_simple.py,opentelemetry.sdk.resources,from-import,python,3
synthetic/send_synthetic_otel_simple.py,opentelemetry.sdk.trace,from-import,python,4
synthetic/send_synthetic_otel_simple.py,opentelemetry.sdk.trace.export,from-import,python,5
synthetic/send_synthetic_otel_simple.py,opentelemetry.exporter.otlp.proto.grpc.trace_exporter,from-import,python,6
tests/locust/bosscat_gate_verification.py,locust,from-import,python,1
tests/locust/signoz_user_journey.py,locust,from-import,python,1
experiments/codex-local-logfilter/tests/test_logfilter.py,subprocess,import,python,1
gpu-metrics-emitter.py,time,import,python,7
gpu-metrics-simple.py,time,import,python,7
gpu-voice-analysis.py,torch,import,python,7
gpu-voice-analysis.py,torchaudio,import,python,8
gpu-voice-analysis.py,numpy,import,python,9
gpu-voice-analysis.py,time,import,python,11
pfac_run.py,time,import,python,9
pfac_run.py,subprocess,import,python,12
pfac_run.py,hashlib,import,python,13
rolling_run.py,ctypes,import,python,10
rolling_run.py,hashlib,import,python,11
rolling_run.py,math,import,python,13
rolling_run.py,shutil,import,python,15
rolling_run.py,subprocess,import,python,16
rolling_run.py,time,import,python,18
rolling_run.py,numpy,import,python,23
scripts/agent/tools/create_demo_model.py,numpy,import,python,6
scripts/agent/tools/create_demo_model.py,onnx,import,python,7
scripts/agent/tools/gpu_infer.py,time,import,python,12
scripts/archive_signoz_snapshots.py,shutil,import,python,6
scripts/bosscat_health_check.py,socket,import,python,5
scripts/generate_status_jsons.py,subprocess,import,python,20
scripts/generate_status_jsons.py,glob,import,python,21
scripts/mock_signoz_api.py,threading,import,python,6
scripts/monitor-ci-pipeline.py,time,import,python,9
scripts/parse-locust-results.py,csv,import,python,8
scripts/run-local-pipeline.py,subprocess,import,python,10
scripts/run-local-pipeline.py,time,import,python,12
scripts/run-local-pipeline.py,shutil,import,python,17
scripts/send_synthetic_otel_simple.py,time,import,python,8
scripts/send_synthetic_otel_simple.py,random,import,python,9
scripts/send_synthetic_otel_simple.py,uuid,import,python,10
scripts/start-gpu-sidecars.py,subprocess,import,python,4
scripts/start-gpu-sidecars.py,time,import,python,6
scripts/status_server.py,http.server,import,python,14
scripts/status_server.py,socketserver,import,python,15
scripts/t1_health_dashboard.py,time,import,python,10
scripts/t1_production_deploy.py,time,import,python,10
scripts/t1_production_deploy.py,subprocess,import,python,13
scripts/t1_production_deploy.py,numpy,import,python,14
scripts/t1_scaling_analysis.py,subprocess,import,python,10
scripts/t1_signoz_integration.py,time,import,python,10
scripts/test-dry-run.py,subprocess,import,python,10
scripts/test-dry-run.py,time,import,python,12
scripts/test-dry-run.py,shutil,import,python,17
scripts/test-otlp-smoke.py,time,import,python,11
scripts/test-otlp-smoke.py,uuid,import,python,12
scripts/verify-gate-readiness.py,time,import,python,8
scripts/verify-synthetic-ingestion-enhanced.py,time,import,python,8
sidecars/aggregation/aggregation_sidecar.py,time,import,python,9
sidecars/aggregation/aggregation_sidecar.py,asyncio,import,python,10
sidecars/aggregation/aggregation_sidecar.py,pandas,import,python,23
sidecars/aggregation/aggregation_sidecar.py,numpy,import,python,24
sidecars/compression/compression_sidecar.py,time,import,python,9
sidecars/compression/compression_sidecar.py,asyncio,import,python,11
sidecars/compression/compression_sidecar.py,zstandard,import,python,18
sidecars/compression/compression_sidecar.py,lz4.frame,import,python,19
sidecars/compression/compression_sidecar.py,numpy,import,python,20
sidecars/inference/inference_sidecar.py,time,import,python,9
sidecars/inference/inference_sidecar.py,asyncio,import,python,10
sidecars/inference/inference_sidecar.py,numpy,import,python,17
sidecars/inference/inference_sidecar.py,tritonclient.http,import,python,18
synthetic/send_canary_with_traceid.py,time,import,python,32
synthetic/send_iona_boot_span.py,time,import,python,12
synthetic/send_synthetic_otel.py,time,import,python,1
synthetic/send_synthetic_otel_simple.py,time,import,python,1
tests/locust/bosscat_gate_verification.py,random,import,python,2
tests/locust/bosscat_gate_verification.py,time,import,python,3
tests/locust/signoz_user_journey.py,random,import,python,2
tests/locust/signoz_user_journey.py,time,import,python,3
triton-models/simple_identity/1/model.py,numpy,import,python,1
triton-models/simple_identity/1/model.py,triton_python_backend_utils,import,python,2
validate-yaml.py,yaml,import,python,2
yaml-check.py,yaml,import,python,1
app/api/admin/jobs/route.ts,@/lib/background/jobs,import-from,typescript,6
app/api/admin/jobs/route.ts,@/lib/middleware/auth,import-from,typescript,7
app/api/admin/jobs/route.ts,@/lib/middleware/otel,import-from,typescript,8
app/api/admin/jobs/route.ts,@/lib/middleware/rate-limit,import-from,typescript,9
app/api/admin/jobs/route.ts,@/lib/db,import-from,typescript,10
app/api/admin/jobs/stats/route.ts,@/lib/background/jobs,import-from,typescript,3
app/api/admin/jobs/stats/route.ts,@/lib/middleware/auth,import-from,typescript,4
app/api/admin/jobs/stats/route.ts,@/lib/middleware/otel,import-from,typescript,5
app/api/admin/jobs/stats/route.ts,@/lib/middleware/rate-limit,import-from,typescript,6
app/api/admin/jobs/stats/route.ts,@/lib/db,import-from,typescript,7
app/api/auth/callback/route.ts,@/lib/validation/schemas,import-from,typescript,6
app/api/auth/callback/route.ts,@/lib/middleware/auth,import-from,typescript,7
app/api/auth/callback/route.ts,@/lib/middleware/otel,import-from,typescript,8
app/api/auth/callback/route.ts,@/lib/middleware/rate-limit,import-from,typescript,9
app/api/auth/callback/route.ts,@/lib/db,import-from,typescript,10
app/api/auth/magic-link/route.ts,@/lib/validation/schemas,import-from,typescript,6
app/api/auth/magic-link/route.ts,@/lib/middleware/auth,import-from,typescript,7
app/api/auth/magic-link/route.ts,@/lib/middleware/otel,import-from,typescript,8
app/api/auth/magic-link/route.ts,@/lib/middleware/rate-limit,import-from,typescript,9
app/api/auth/magic-link/route.ts,@/lib/db,import-from,typescript,11
app/api/coach/[grantId]/route.ts,@/lib/validation/schemas,import-from,typescript,6
app/api/coach/[grantId]/route.ts,@/lib/encryption/coach-portal,import-from,typescript,7
app/api/coach/[grantId]/route.ts,@/lib/middleware/auth,import-from,typescript,8
app/api/coach/[grantId]/route.ts,@/lib/middleware/otel,import-from,typescript,9
app/api/coach/[grantId]/route.ts,@/lib/middleware/rate-limit,import-from,typescript,10
app/api/events/batch/route.ts,@/lib/validation/schemas,import-from,typescript,6
app/api/events/batch/route.ts,@/lib/db,import-from,typescript,8
app/api/events/batch/route.ts,@/lib/middleware/rate-limit,import-from,typescript,9
app/api/events/batch/route.ts,@/lib/middleware/otel,import-from,typescript,10
app/api/feedback/report/route.ts,@/lib/validation/schemas,import-from,typescript,3
app/api/feedback/report/route.ts,@/lib/middleware/auth,import-from,typescript,4
app/api/feedback/report/route.ts,@/lib/middleware/otel,import-from,typescript,5
app/api/feedback/report/route.ts,@/lib/middleware/rate-limit,import-from,typescript,6
app/api/feedback/report/route.ts,@/lib/db,import-from,typescript,7
app/api/feedback/report/route.ts,@/lib/observability/signoz,import-from,typescript,8
app/api/feedback/route.ts,@/lib/validation/schemas,import-from,typescript,6
app/api/feedback/route.ts,@/lib/middleware/auth,import-from,typescript,7
app/api/feedback/route.ts,@/lib/middleware/otel,import-from,typescript,8
app/api/feedback/route.ts,@/lib/middleware/rate-limit,import-from,typescript,9
app/api/feedback/route.ts,@/lib/db,import-from,typescript,10
app/api/feedback/route.ts,@/lib/observability/signoz,import-from,typescript,11
app/api/feedback/stats/route.ts,@/lib/middleware/auth,import-from,typescript,3
app/api/feedback/stats/route.ts,@/lib/middleware/otel,import-from,typescript,4
app/api/feedback/stats/route.ts,@/lib/middleware/rate-limit,import-from,typescript,5
app/api/feedback/stats/route.ts,@/lib/db,import-from,typescript,6
app/api/health/detailed/route.ts,@/lib/db,import-from,typescript,3
app/api/health/detailed/route.ts,@/lib/middleware/otel,import-from,typescript,4
app/api/health/detailed/route.ts,../utils,import-from,typescript,5
app/api/me/consent/route.ts,@/lib/validation/schemas,import-from,typescript,6
app/api/me/consent/route.ts,@/lib/db,import-from,typescript,7
app/api/me/consent/route.ts,@/lib/middleware/auth,import-from,typescript,8
app/api/me/consent/route.ts,@/lib/middleware/otel,import-from,typescript,9
app/api/me/engagement/route.ts,@/lib/validation/schemas,import-from,typescript,6
app/api/me/engagement/route.ts,@/lib/db,import-from,typescript,7
app/api/me/engagement/route.ts,@/lib/middleware/auth,import-from,typescript,8
app/api/me/engagement/route.ts,@/lib/middleware/otel,import-from,typescript,9
app/api/me/export/route.ts,@/lib/validation/schemas,import-from,typescript,6
app/api/me/export/route.ts,@/lib/middleware/auth,import-from,typescript,7
app/api/me/export/route.ts,@/lib/middleware/otel,import-from,typescript,8
app/api/me/export/route.ts,@/lib/middleware/rate-limit,import-from,typescript,9
app/api/me/export/route.ts,@/lib/db,import-from,typescript,10
app/api/memx/export/route.ts,@/scripts/memx/normalize,import-from,typescript,2
app/api/memx/health/route.ts,@/scripts/memx/normalize,import-from,typescript,2
app/api/story/chapters/progress/route.ts,@/lib/middleware/auth,import-from,typescript,3
app/api/story/chapters/progress/route.ts,@/lib/middleware/otel,import-from,typescript,4
app/api/story/chapters/progress/route.ts,@/lib/middleware/rate-limit,import-from,typescript,5
app/api/story/chapters/progress/route.ts,@/lib/db,import-from,typescript,6
app/api/story/chapters/route.ts,@/lib/validation/schemas,import-from,typescript,6
app/api/story/chapters/route.ts,@/lib/middleware/auth,import-from,typescript,7
app/api/story/chapters/route.ts,@/lib/middleware/otel,import-from,typescript,8
app/api/story/chapters/route.ts,@/lib/middleware/rate-limit,import-from,typescript,9
app/api/story/chapters/route.ts,@/lib/db,import-from,typescript,10
app/api/story/chapters/stats/route.ts,@/lib/middleware/auth,import-from,typescript,3
app/api/story/chapters/stats/route.ts,@/lib/middleware/otel,import-from,typescript,4
app/api/story/chapters/stats/route.ts,@/lib/middleware/rate-limit,import-from,typescript,5
app/api/story/chapters/stats/route.ts,@/lib/db,import-from,typescript,6
app/diagnostics/page.tsx,@/components/TelemetryShell,import-from,typescript,17
app/layout.tsx,../components/TracingProvider,import-from,typescript,6
app/layout.tsx,./telemetry-init,import-from,typescript,7
app/telemetry-init.tsx,@/lib/telemetry/iona-telemetry,import-from,typescript,14
components/TelemetryShell.tsx,@/components/telemetry/MetricsPanel,import-from,typescript,13
components/TelemetryShell.tsx,@/components/telemetry/TracesPanel,import-from,typescript,14
components/TelemetryShell.tsx,@/components/telemetry/LogsPanel,import-from,typescript,15
components/TelemetryShell.tsx,@/components/telemetry/ControlsPanel,import-from,typescript,16
lib/background/jobs.ts,@/lib/db,import-from,typescript,5
lib/background/jobs.ts,@/lib/middleware/auth,import-from,typescript,6
lib/background/jobs.ts,@/lib/encryption/coach-portal,import-from,typescript,7
lib/background/jobs.ts,@/lib/observability/signoz,import-from,typescript,8
lib/encryption/coach-portal.ts,@/lib/db,import-from,typescript,5
lib/middleware/auth.ts,@/lib/db,import-from,typescript,7
scripts/agent/cursor-agent-system.ts,./orchestrator,import-from,typescript,10
scripts/agent/cursor-agent-system.ts,./sqlite-queue,import-from,typescript,11
scripts/agent/cursor-agent-system.ts,./ecrr-compliance,import-from,typescript,12
scripts/agent/db.test.ts,./db,import-from,typescript,5
scripts/agent/db.test.ts,../../lib/config/queue,import-from,typescript,6
scripts/agent/db.ts,../../lib/config/queue,import-from,typescript,9
scripts/agent/debug-runner.ts,./db,import-from,typescript,7
scripts/agent/debug-runner.ts,../../lib/config/queue,import-from,typescript,8
scripts/agent/error-watcher/capture.ts,./fingerprint,import-from,typescript,3
scripts/agent/error-watcher/capture.ts,./publisher,import-from,typescript,4
scripts/agent/error-watcher/error-radar.ts,./capture,import-from,typescript,1
scripts/agent/flip-shadow-canonical.ts,./verify-shadow-canonical,import-from,typescript,7
scripts/agent/migrate/from-json.ts,../db,import-from,typescript,10
scripts/agent/migrate/from-json.ts,../../../lib/config/queue,import-from,typescript,11
scripts/agent/run-lane.ts,./lock,import-from,typescript,16
scripts/agent/run-lane.ts,./retry,import-from,typescript,17
scripts/agent/runner.ts,./db,import-from,typescript,13
scripts/agent/runner.ts,../../lib/config/queue,import-from,typescript,14
scripts/agent/runner.ts,./io,import-from,typescript,15
scripts/agent/status.ts,./io,import-from,typescript,7
scripts/agent/status.ts,./db,import-from,typescript,8
scripts/agent/status.ts,../../lib/config/queue,import-from,typescript,9
scripts/agent/test-runner.ts,./runner,import-from,typescript,7
scripts/agent/test-runner.ts,./db,import-from,typescript,8
scripts/agent/test-runner.ts,../../lib/config/queue,import-from,typescript,9
scripts/agent/test-runner.ts,./io,import-from,typescript,10
scripts/agent/test-sqlite.ts,./db,import-from,typescript,6
scripts/agent/test-sqlite.ts,../../lib/config/queue,import-from,typescript,7
scripts/agent/verify-shadow-canonical.ts,./io,import-from,typescript,7
scripts/roadmap/clean.ts,./examine.js,import-from,typescript,15
scripts/roadmap/index.ts,./examine.js,import-from,typescript,19
scripts/roadmap/index.ts,./clean.js,import-from,typescript,20
scripts/roadmap/index.ts,./report.js,import-from,typescript,21
scripts/roadmap/report.ts,./clean.js,import-from,typescript,15
tests/contract/api-contract.test.ts,@/lib/validation/schemas,import-from,typescript,5
tests/e2e/setup/hardening.ts,../helpers/error-capture,import-from,typescript,2
tests/k6/baseline-test.js,./lib/summary.js,import-from,typescript,4
tests/k6/lib/summary.js,./utils.js,import-from,typescript,1
tests/k6/load-test.js,./lib/summary.js,import-from,typescript,4
tests/k6/soak-test.js,./lib/summary.js,import-from,typescript,4
tests/k6/stress-test.js,./lib/summary.js,import-from,typescript,4
tests/memx-chromium-debug.spec.ts,./helpers/error-capture,import-from,typescript,2
tests/memx-enhanced.spec.ts,./helpers/error-capture,import-from,typescript,2
tests/memx.normalize.test.ts,../scripts/memx/normalize,import-from,typescript,2
tests/memx.spec.ts,./helpers/error-capture,import-from,typescript,2
tests/privacy/privacy-validation.test.ts,@/lib/validation/schemas,import-from,typescript,5
tests/signoz-sleekify.spec.ts,./helpers/error-capture,import-from,typescript,3
tests/signoz.final.spec.ts,./helpers/error-capture,import-from,typescript,2
tests/tetragrammaton/src/integration/orchestrator.ts,../interface/cli,import-from,typescript,1
tests/tetragrammaton/src/integration/orchestrator.ts,../validation/quadrantValidator,import-from,typescript,2
tests/tetragrammaton/src/validation/quadrantValidator.ts,../foundation/textProcessor,import-from,typescript,1
